abbr,aggregate_market_value,capital_stock_in_circulation,code,total_stock_issue,traded_market_value
长江材料,261485.22,7685.13,001296,14959.11,134336.14
好上好,561327.10,10626.61,001298,20471.45,291381.76
美能能源,264233.44,6543.01,001299,24263.86,71253.35
三柏硕,322027.98,6621.91,001300,24377.59,87475.41
尚太科技,1351137.47,16104.24,001301,26083.74,834199.50
夏厦精密,534440.00,1550.00,001306,6200.00,133610.00
康冠科技,1493985.83,23964.77,001308,70041.53,511168.45
德明利,1997863.28,8763.62,001309,16177.03,1082306.49
多利科技,672372.14,6062.54,001311,23885.33,170660.63
粤海饲料,605500.00,69913.27,001313,70000.00,604749.79
亿道信息,630143.27,5174.95,001314,14144.63,230544.03
润贝航科,422360.12,2720.72,001316,8246.00,139355.53
三羊马,325788.42,4198.56,001317,8004.63,170881.30
阳光乳业,373959.18,7706.00,001318,28266.00,101950.38
铭科精技,397899.60,6346.46,001319,14140.00,178589.31
箭牌家居,824276.26,16561.28,001322,96859.72,140936.49
慕思股份,1283232.08,7793.50,001323,40001.00,250015.48
长青科技,253230.00,8165.36,001324,13800.00,149834.36
联域股份,238924.80,2410.33,001326,7320.00,78673.26
登康口腔,928016.78,4304.35,001328,17217.38,232004.46
博纳影业,606162.87,105517.81,001330,137451.90,465333.54
胜通能源,278208.00,5040.00,001331,20160.00,69552.00
锡装股份,387090.00,2700.00,001332,11000.00,95013.00
光华股份,279168.00,4400.00,001333,12800.00,95964.00
信凯科技,350023.52,2296.36,001335,9373.96,85746.16
楚环科技,163640.45,2855.73,001336,8037.35,58142.58
四川黄金,1055040.00,28845.60,001337,42000.00,724601.47
永顺泰,577492.19,23595.45,001338,50173.08,271583.61
智微智能,1348563.77,7313.10,001339,25042.97,393810.41
富岭股份,856871.28,12147.00,001356,58932.00,176617.42
兴欣新材,285454.40,4689.70,001358,12320.00,108660.27
平安电工,602885.29,4638.00,001359,18550.32,150735.00
南矿集团,273156.00,8178.11,001360,20400.00,109504.95
播恩集团,187834.92,5568.00,001366,16068.00,65089.92
海森药业,303647.57,2615.47,001367,10265.30,77365.52
通达创智,251983.34,3208.61,001368,11417.46,70814.02
翔腾新材,201596.02,3313.17,001373,6868.69,97241.63
百通能源,593178.30,21131.67,001376,46090.00,271964.61
德冠新材,290933.92,6788.69,001378,13333.36,148129.32
腾达科技,402200.00,6730.00,001379,20000.00,135340.30
华纬科技,617108.37,5946.62,001380,18300.96,200519.86
新亚电缆,906400.00,6013.95,001382,41200.00,132306.88
雪祺电气,240329.42,11391.03,001387,18303.84,149564.27
广合科技,2107188.08,15024.26,001389,42526.50,744451.98
古麒绒材,0.00,0.00,001390,0.00,0.00
国货航,8448545.81,83894.39,001391,1220888.12,580549.21
亚联机械,423986.40,1929.04,001395,8724.00,93751.36
江顺科技,335460.00,1500.00,001400,6000.00,83865.00
宗申动力,2729744.18,89133.97,001696,114502.69,2124953.90
招商港口,4827672.63,174477.98,001872,250138.48,3367425.04
豫能控股,727797.69,152578.13,001896,152578.13,727797.69
招商积余,1240604.89,106034.28,001914,106034.61,1240601.03
招商公路,8805055.58,682033.74,001965,682033.74,8805055.58
招商蛇口,8163813.40,845782.04,001979,906083.62,7620496.22
新 和 成,6789188.49,303701.19,002001,307342.17,6708759.35
伟星股份,1347729.77,101826.50,002003,116888.97,1174059.59
华邦健康,811766.87,188222.90,002004,197991.92,771713.89
ST德豪,306674.35,175199.32,002005,175242.49,306598.80
精工科技,975652.29,45516.00,002006,51979.34,854335.32
华兰生物,2999200.72,157370.29,002007,182878.09,2580872.72
大族激光,2555776.80,97931.70,002008,105219.30,2378760.93
天奇股份,614210.11,35358.50,002009,40223.32,539924.28
传化智联,1483200.31,278076.96,002010,278797.05,1479369.43
盾安环境,1266803.62,91631.14,002011,106543.62,1089494.29
凯恩股份,224460.23,46653.76,002012,46762.55,223938.07
永新股份,671903.58,60433.63,002014,61249.19,662956.94
协鑫能科,1175287.02,162332.46,002015,162332.46,1175287.02
世荣兆业,455520.84,80909.56,002016,80909.56,455520.84
东信和平,583914.50,58008.59,002017,58043.19,583566.40
亿帆医药,1397632.21,84147.41,002019,121639.01,966853.72
京新药业,1163250.37,72396.83,002020,86102.91,978081.22
中捷资源,274833.90,120537.24,002021,120541.18,274824.91
科华生物,327106.32,51424.50,002022,51431.81,327059.82
海特高新,731969.91,74086.02,002023,74086.02,731969.91
ST易购,1751041.08,925444.13,002024,926476.76,1749089.41
航天电器,2334607.01,45255.19,002025,45687.03,2312540.14
山东威达,477793.98,42816.51,002026,44570.33,458993.04
分众传媒,10528363.60,1444219.97,002027,1444219.97,10528363.60
思源电气,5486005.31,60646.02,002028,77815.68,4275544.49
七 匹 狼,454740.18,66540.60,002029,70502.35,429186.84
达安基因,816805.59,140344.60,002030,140344.60,816805.59
巨轮智能,2069631.33,198224.80,002031,219939.57,1865295.38
苏 泊 尔,4559736.88,80039.72,002032,80135.97,4554260.33
丽江股份,484650.81,54948.02,002033,54949.07,484641.52
旺能环境,761641.90,43183.02,002034,43398.40,757862.00
华帝股份,561146.70,78052.30,002035,84765.36,516706.25
联创电子,1130363.90,105290.97,002036,105938.51,1123454.61
保利联合,415172.10,48388.36,002037,48388.36,415172.10
双鹭药业,677023.65,85153.85,002038,102735.00,561163.85
黔源电力,688796.14,42755.81,002039,42755.81,688796.14
南 京 港,341466.06,48594.01,002040,48990.83,338700.28
登海种业,909920.00,88000.00,002041,88000.00,909920.00
华孚时尚,918367.93,170068.14,002042,170068.14,918367.93
兔 宝 宝,880318.34,73628.38,002043,83205.89,778988.21
美年健康,2090211.59,387244.87,002044,391425.39,2067887.62
国光电器,847662.08,56183.29,002045,56248.31,846682.15
国机精工,862317.07,52584.05,002046,53626.68,845551.49
*ST宝鹰,274441.01,151617.17,002047,151624.87,274427.08
宁波华翔,1381888.64,70980.14,002048,81383.31,1205242.75
紫光国微,5508958.49,84942.37,002049,84962.35,5507662.99
三花智控,9924423.77,367045.00,002050,373238.95,9759726.64
中工国际,1008488.28,123728.82,002051,123740.89,1008389.85
*ST同洲,707915.75,72308.45,002052,74595.97,686207.20
云南能投,1051473.05,92070.03,002053,92072.95,1051439.74
德美化工,306625.43,38437.57,002054,48211.55,244462.93
得润电子,354835.64,59486.78,002055,60449.00,349187.38
横店东磁,2235102.39,162505.80,002056,162671.21,2232829.70
中钢天源,615129.53,75024.51,002057,75848.28,608448.80
*ST威尔,144165.57,14303.51,002058,14344.83,143750.27
云南旅游,518366.62,101243.48,002059,101243.48,518366.62
广东建工,1321546.42,156281.47,002060,375439.32,550110.76
浙江交科,1025491.75,259913.79,002061,267055.14,998068.95
宏润建设,611211.82,98992.33,002062,123727.09,489022.10
远光软件,1112576.06,171136.92,002063,190509.60,999439.59
华峰化学,3354679.67,495199.06,002064,496254.39,3347545.63
东华软件,3320879.74,290792.16,002065,320548.24,3012606.83
瑞泰科技,256641.00,23100.00,002066,23100.00,256641.00
景兴纸业,452591.31,111994.81,002067,125719.81,403181.31
黑猫股份,850059.05,73441.08,002068,73534.52,848978.91
獐子岛,269511.52,71021.62,002069,71111.22,269171.94
凯瑞德,175383.36,31436.08,002072,36768.00,149950.13
软控股份,828887.42,99087.33,002073,101954.17,805579.97
国轩高科,4192007.98,172512.08,002074,180301.42,4010905.77
沙钢股份,1325070.57,219382.19,002075,219382.54,1325068.44
*ST星光,192987.66,102894.04,002076,110912.45,179035.62
大港股份,817130.71,58034.85,002077,58034.85,817130.71
太阳纸业,3934705.45,276488.10,002078,279453.51,3892952.43
苏州固锝,763151.24,80937.85,002079,81013.93,762434.53
中材科技,2445026.06,167812.36,002080,167812.36,2445026.06
金 螳 螂,942639.91,264379.19,002081,265532.37,938546.13
万邦德,353556.27,55325.59,002082,61168.91,319781.92
孚日股份,448706.89,94626.30,002083,94663.90,448528.67
海鸥住工,219659.05,64197.24,002084,64605.60,218270.61
万丰奥威,3635085.35,212329.75,002085,212329.75,3635085.35
东方海洋,517161.88,151702.13,002086,195894.65,400493.62
鲁阳节能,602919.04,50479.01,002088,51312.26,593128.33
金智科技,370133.21,39601.75,002090,40057.71,365920.18
江苏国泰,1193049.85,159542.47,002091,162762.60,1169446.34
ST中泰,1269109.56,257561.67,002092,259001.95,1262052.19
国脉科技,1123362.50,100686.62,002093,100750.00,1122655.87
青岛金王,507809.70,69045.35,002094,69089.75,507483.36
生 意 宝,477893.52,25170.84,002095,25272.00,475980.61
易普力,1528223.03,70094.38,002096,124044.08,863562.72
山河智能,785545.22,107267.66,002097,107461.73,784126.62
浔兴股份,337952.00,35798.50,002098,35800.00,337937.84
海翔药业,836875.79,161569.79,002099,161871.53,835315.80
天康生物,869665.22,136525.15,002100,136525.15,869665.22
广东鸿图,842429.07,66219.72,002101,66437.62,839666.05
能特科技,742387.70,232984.89,002102,263258.05,657017.40
广博股份,500079.48,37707.52,002103,53427.30,352942.38
恒宝股份,575043.91,59954.55,002104,70818.22,486830.97
信隆健康,279725.60,36447.20,002105,36806.00,276998.70
莱宝高科,803218.79,70413.47,002106,70581.62,801305.24
沃华医药,301303.41,56961.66,002107,57720.96,297339.89
沧州明珠,616196.02,164836.37,002108,166539.46,609894.57
兴化股份,428826.67,127626.99,002109,127626.99,428826.67
三钢闽光,920619.89,242907.62,002110,242907.62,920619.89
威海广泰,545306.01,47819.11,002111,53200.59,490145.85
三变科技,354594.24,26208.00,002112,26208.00,354594.24
罗平锌电,205032.60,32339.08,002114,32339.53,205029.78
三维通信,634195.22,75219.55,002115,81099.13,588216.91
中国海诚,459065.41,45717.32,002116,46605.63,450315.63
东港股份,617467.01,52355.47,002117,52372.10,617270.97
康强电子,586568.89,37528.40,002119,37528.40,586568.89
韵达股份,1965654.46,281512.40,002120,289919.54,1908654.04
科陆电子,783905.48,139992.24,002121,166081.67,660763.37
汇洲智能,768576.22,198845.29,002122,200150.06,763565.90
梦网科技,1156552.52,72004.76,002123,80539.87,1033988.38
天邦食品,731016.23,197235.91,002124,222193.38,648906.16
湘潭电化,632629.12,62948.17,002125,62948.17,632629.12
银轮股份,2129530.49,78417.86,002126,83478.26,2000439.57
南极电商,1097327.07,198126.00,002127,245487.04,885623.24
电投能源,4001208.68,224157.35,002128,224157.35,4001208.68
TCL中环,3161716.53,404001.38,002129,404311.58,3159290.79
沃尔核材,2544995.10,124914.91,002130,125989.86,2523281.09
利欧股份,2573275.91,584972.40,002131,677177.87,2222895.10
恒星科技,452698.94,139948.22,002132,140154.47,452032.74
广宇集团,219856.95,76987.02,002133,77414.42,218643.14
天津普林,461705.86,24584.98,002134,24584.98,461705.86
东南网架,467401.38,104386.60,002135,111551.64,437379.86
安 纳 达,199538.56,21445.58,002136,21502.00,199014.95
实益达,447566.26,39645.90,002137,57750.49,307255.69
顺络电子,2236727.11,75339.19,002138,80631.84,2089909.19
拓邦股份,1795442.38,107108.98,002139,124683.50,1542369.38
东华科技,688897.50,54344.14,002140,70801.39,528768.52
*ST贤丰,269596.24,103159.29,002141,103293.58,269245.74
宁波银行,16680670.34,652404.66,002142,660359.08,16479741.61
宏达高科,219892.58,13764.43,002144,17676.25,171229.48
中核钛白,1645186.18,381261.97,002145,387102.63,1620363.36
荣盛发展,613091.10,389652.14,002146,434816.39,549409.51
北纬科技,366894.87,44931.76,002148,56100.13,293853.72
西部材料,965687.83,48813.93,002149,48821.43,965539.48
通润装备,410818.28,35854.66,002150,36323.46,405516.15
北斗星通,1463274.75,44164.52,002151,54295.91,1190233.90
广电运通,3076911.41,248213.37,002152,248338.29,3075363.67
石基信息,2166979.91,159976.38,002153,272919.38,1270212.46
报 喜 鸟,572058.82,142149.52,002154,145933.37,557226.11
湖南黄金,2793539.74,120193.15,002155,120203.95,2793288.73
通富微电,3898706.47,151745.22,002156,151759.69,3898334.76
正邦科技,2580795.36,715452.24,002157,925016.26,1996111.76
汉钟精机,1035225.93,53360.21,002158,53472.41,1033053.76
三特索道,263292.47,13846.17,002159,17730.13,205615.64
常铝股份,388325.72,79353.03,002160,103278.12,298367.39
远 望 谷,409825.60,71345.93,002161,73975.74,395256.45
悦心健康,376219.52,92089.98,002162,92210.67,375727.13
海南发展,762996.95,80354.89,002163,84495.79,725604.63
宁波东力,548138.90,47977.52,002164,53217.37,494168.47
红 宝 丽,819090.60,72762.95,002165,73526.98,810579.26
莱茵生物,553992.77,44756.63,002166,74162.35,334332.06
东方锆业,699529.99,75778.38,002167,77467.33,684278.82
*ST惠程,207803.29,78416.34,002168,78416.34,207803.29
智光电气,492320.88,75867.40,002169,78270.41,477205.93
芭田股份,993448.74,71269.97,002170,96357.78,734793.37
楚江新材,1300367.30,149935.04,002171,150854.68,1292440.01
澳洋健康,275663.65,76527.20,002172,76573.24,275497.91
创新医疗,427604.54,41630.44,002173,44128.44,403399.01
游族网络,854555.63,91537.05,002174,91592.24,854040.69
东方智造,583488.79,127678.07,002175,127678.07,583488.79
江特电机,1226848.09,170601.91,002176,170632.56,1226627.74
御银股份,351670.38,66921.01,002177,76119.13,309175.07
延华智能,435125.48,71178.32,002178,71215.30,434899.51
中航光电,8651018.97,208070.88,002179,211827.10,8497614.94
纳思达,3170420.25,135977.48,002180,142298.93,3029578.24
粤 传 媒,646709.40,113452.02,002181,116105.82,631927.74
宝武镁业,1222878.98,86551.25,002182,99179.16,1067176.86
怡 亚 通,1251758.38,259699.41,002183,259700.91,1251751.15
海得控制,430032.03,24037.15,002184,35190.84,293733.98
华天科技,3009011.08,320373.98,002185,320448.46,3008311.67
全 聚 德,321039.98,30651.13,002186,30692.16,320610.86
广百股份,501979.76,51711.10,002187,70403.89,368700.12
中天服务,166495.87,25736.30,002188,32710.39,130997.77
中光学,511166.98,26115.99,002189,26119.93,511089.97
成飞集成,799248.98,35872.93,002190,35872.93,799248.98
劲嘉股份,541513.51,144082.45,002191,145177.88,537427.55
融捷股份,734824.22,25912.02,002192,25965.52,733310.25
如意集团,143943.55,26171.40,002193,26171.56,143942.73
武汉凡谷,988714.56,51089.50,002194,68328.58,739265.03
岩山科技,3306658.95,561304.90,002195,568154.46,3266794.52
方正电机,511739.83,48841.04,002196,49587.19,504039.54
ST证通,332370.34,53400.00,002197,61436.29,288894.01
嘉应制药,352719.34,50750.98,002198,50750.98,352719.34
*ST东晶,132919.53,24344.24,002199,24344.24,132919.53
*ST交投,157986.02,18413.29,002200,18413.29,157986.02
九鼎新材,420305.38,60017.77,002201,65163.62,387114.60
金风科技,3870161.96,335482.52,002202,422506.76,3073019.86
海亮股份,2028294.80,192819.03,002203,199832.00,1957113.16
大连重工,1195518.05,193137.00,002204,193137.00,1195518.05
国统股份,178967.03,18584.32,002205,18584.32,178967.03
海 利 得,581103.61,91617.46,002206,116220.72,458087.32
准油股份,152516.23,26080.76,002207,26205.54,151790.02
合肥城建,529369.36,80308.44,002208,80329.19,529232.61
达 意 隆,244208.64,15530.38,002209,19902.90,190557.71
飞马国际,673291.89,265625.67,002210,266123.28,672032.94
ST宏达,114606.08,43247.58,002211,43247.58,114606.08
天融信,879872.59,116737.69,002212,117945.39,870863.19
大为股份,339606.89,20621.46,002213,23732.14,295093.16
*ST大立,530325.57,47901.89,002214,59923.79,423931.73
诺 普 信,939853.87,77938.35,002215,100519.13,728723.59
三全食品,1031282.89,63025.62,002216,87918.40,739290.56
*ST合泰,1525797.38,568036.43,002217,747939.89,1158794.31
拓日新能,443688.45,139239.82,002218,141302.05,437213.05
新里程,779097.80,327204.37,002219,338738.18,752570.06
东华能源,1279815.75,146088.99,002221,157612.78,1186242.57
福晶科技,1621422.00,46815.17,002222,47025.00,1614187.11
鱼跃医疗,3551775.76,94015.82,002223,100247.69,3330980.38
三 力 士,410462.93,80638.04,002224,90211.63,366903.07
濮耐股份,547653.93,82555.75,002225,101043.16,447452.19
江南化工,1438365.11,264888.17,002226,264892.29,1438342.74
奥 特 迅,291915.67,24593.68,002227,24780.62,289713.51
合兴包装,395724.01,119147.69,002228,119554.08,394378.85
鸿博股份,801349.25,49316.43,002229,49619.15,796460.35
科大讯飞,10973604.68,218914.38,002230,231169.26,10391865.45
*ST奥维,104748.71,29481.88,002231,34685.00,89035.27
启明信息,711691.41,40854.85,002232,40854.85,711691.41
塔牌集团,907321.29,119148.50,002233,119227.50,906720.06
民和股份,292428.66,30140.86,002234,34896.02,252580.44
安妮股份,317605.61,55357.83,002235,57957.23,303360.91
大华股份,5212676.14,210773.52,002236,329916.21,3330221.65
恒邦股份,1274361.24,91045.88,002237,114807.32,1010609.26
天威视讯,665321.54,80255.92,002238,80255.92,665321.54
奥特佳,979648.66,324315.31,002239,330962.38,959973.33
盛新锂能,1057164.42,86665.01,002240,91529.39,1000980.81
歌尔股份,7655739.06,308381.12,002241,349098.91,6762798.03
九阳股份,740171.40,76570.57,002242,76701.70,738906.00
力合科创,989063.65,120414.23,002243,121060.42,983784.25
滨江集团,3018100.57,268235.37,002244,311144.39,2601883.13
蔚蓝锂芯,1510333.01,108726.13,002245,115204.65,1425399.50
北化股份,624801.60,54903.48,002246,54903.48,624801.60
聚力文化,221226.21,64354.07,002247,85087.00,167320.57
华东数控,258603.80,30749.56,002248,30749.56,258603.80
大洋电机,1691003.19,182919.59,002249,244012.00,1267632.76
联化科技,584164.53,90653.42,002250,91133.31,581088.39
步步高,1513737.92,151338.31,002251,268869.97,852034.66
上海莱士,4480639.76,663448.96,002252,663798.48,4478280.49
*ST智胜,188623.42,20776.02,002253,22562.61,173687.55
泰和新材,893148.89,81844.07,002254,86294.58,847086.15
海陆重工,769395.86,63797.22,002255,83088.11,590762.30
兆新股份,444892.09,143572.95,002256,198612.54,321603.42
利尔化学,802838.54,79915.03,002258,80043.72,801547.80
ST升达,288141.73,75232.83,002259,75232.83,288141.73
拓维信息,4189000.70,114004.48,002261,125607.22,3802049.38
恩华药业,2277252.19,88179.26,002262,101617.68,1976097.10
大东南,477103.47,187834.51,002263,187836.01,477099.66
新 华 都,474387.58,65478.28,002264,71985.98,431501.87
建设工业,2389422.46,40309.70,002265,103304.04,932363.42
浙富控股,1717140.29,489680.10,002266,521927.14,1611047.54
陕天然气,996419.60,111207.54,002267,111207.54,996419.60
电科网安,1311645.03,84542.99,002268,84567.70,1311261.79
美邦服饰,464812.50,251250.00,002269,251250.00,464812.50
华明装备,1392734.32,89621.11,002270,89622.54,1392712.00
东方雨虹,2706396.95,191472.99,002271,238869.99,2169388.96
川润股份,524637.24,38670.33,002272,48487.73,418413.02
水晶光电,2738154.84,135791.34,002273,139063.22,2673731.54
华昌化工,674274.17,93784.91,002274,95236.46,663997.18
桂林三金,818483.06,55904.13,002275,58756.86,778744.55
万马股份,1514334.73,100508.33,002276,101428.98,1500589.42
友阿股份,741699.93,139417.28,002277,139417.28,741699.93
神开股份,304228.47,33420.65,002278,36390.96,279396.65
久其软件,571531.80,78972.73,002279,86464.72,522009.78
光迅科技,3583864.42,77303.88,002281,79359.27,3491043.32
博深股份,391440.89,50201.51,002282,52683.83,372997.25
天润工业,720136.94,100352.64,002283,113945.72,634228.70
亚太股份,851443.60,73121.42,002284,73910.03,842358.73
世联行,454365.02,197579.16,002285,199282.90,450480.48
保龄宝,375313.89,36960.78,002286,36976.74,375151.90
奇正藏药,1298505.58,52995.77,002287,53108.61,1295746.63
*ST宇顺,306877.84,27995.37,002289,28025.37,306549.34
禾盛新材,717044.63,24724.98,002290,24811.23,714552.01
遥望科技,571188.27,87766.90,002291,94411.28,530989.75
奥飞娱乐,1323436.23,101786.88,002292,147869.97,910992.55
罗莱生活,764028.71,82660.81,002293,83409.25,757172.99
信立泰,4559599.63,111456.57,002294,111481.65,4558573.86
精艺股份,198237.26,25029.40,002295,25061.60,197982.55
辉煌科技,446069.58,34741.54,002296,38958.04,397790.68
博云新材,424097.57,57310.48,002297,57310.48,424097.57
中电鑫龙,430004.43,65366.54,002298,74011.09,379779.61
圣农发展,1962085.67,124333.17,002299,124340.03,1961977.46
太阳电缆,432677.89,72227.51,002300,72233.37,432642.76
齐心集团,509243.40,71799.02,002301,72130.79,506901.10
西部建设,737214.91,126235.43,002302,126235.43,737214.91
美盈森,549745.20,95251.43,002303,153132.37,341952.62
洋河股份,10364342.11,150640.95,002304,150644.51,10364097.53
*ST南置,272271.88,173410.33,002305,173421.58,272254.21
*ST云网,157427.01,81396.04,002306,86976.25,147326.83
北新路桥,506048.34,109103.07,002307,126829.16,435321.26
*ST中利,778985.33,121562.18,002309,300766.54,314846.04
*ST东园,1265856.97,419909.35,002310,599932.21,886008.72
海大集团,9215511.08,166252.13,002311,166375.00,9208705.50
川发龙蟒,2144399.33,175872.29,002312,188933.86,1996150.47
日海智能,340704.00,37439.62,002313,37440.00,340700.52
南山控股,674237.85,133832.40,002314,270778.25,333242.69
焦点科技,1326680.40,20203.31,002315,31723.59,844902.49
ST亚联,144275.04,34074.75,002316,39312.00,125054.33
众生药业,1032938.01,76161.74,002317,85155.65,923841.91
久立特材,2382342.22,95476.19,002318,97717.07,2327709.57
乐通股份,208425.15,20000.00,002319,20947.25,199000.00
海峡股份,1323986.31,222893.32,002320,222893.32,1323986.31
华英农业,501229.17,212421.21,002321,213289.01,499189.84
理工能科,484551.11,36501.97,002322,37914.80,466495.15
雅博股份,322369.98,212040.81,002323,212085.51,322302.03
普利特,1185928.93,77627.60,002324,111354.83,826733.90
永太科技,1026269.48,80403.29,002326,92540.08,891672.52
富安娜,671836.78,48774.58,002327,83874.75,390684.36
新朋股份,432962.97,57079.19,002328,77177.00,320214.25
皇氏集团,274693.32,65038.89,002329,83240.40,214628.34
得利斯,282079.99,63517.87,002330,63531.53,282019.35
皖通科技,319924.68,39584.53,002331,42543.17,297675.66
仙琚制药,916003.71,98457.37,002332,98920.49,911715.26
罗普斯金,355685.37,65256.31,002333,67492.48,343900.75
英威腾,653681.76,72024.42,002334,81303.70,579076.35
科华数据,2197210.06,45467.26,002335,51541.40,1938269.48
*ST人乐,162360.00,44000.00,002336,44000.00,162360.00
赛象科技,323738.66,58799.65,002337,58861.58,323398.09
奥普光电,1239600.00,24000.00,002338,24000.00,1239600.00
积成电子,361434.16,47879.36,002339,50409.23,343295.01
格林美,3183427.06,508498.14,002340,512629.16,3157773.43
巨力索具,494400.00,95469.00,002342,96000.00,491665.35
慈文传媒,336264.38,47494.97,002343,47494.97,336264.38
海宁皮城,541264.36,128145.01,002344,128261.70,540771.94
潮宏基,867188.40,86700.44,002345,88851.27,846196.26
柘中股份,612465.10,39340.00,002346,44157.54,545645.74
泰尔股份,338150.52,49338.29,002347,50470.23,330566.54
高乐股份,322995.20,90353.22,002348,94720.00,308104.50
精华制药,577254.26,81418.09,002349,81418.09,577254.26
北京科锐,361735.01,53055.15,002350,54233.14,353877.83
漫步者,1186957.84,52104.42,002351,88910.70,695593.97
顺丰控股,21782997.55,479068.02,002352,498809.20,20920900.50
杰瑞股份,3321388.32,69324.39,002353,102385.58,2248883.18
天娱数科,1161519.25,162130.67,002354,165458.58,1138157.34
兴民智通,423229.01,61816.66,002355,62057.04,421589.66
赫美集团,392065.10,131125.45,002356,131125.45,392065.10
富临运业,247342.85,31347.78,002357,31348.90,247333.97
森源电气,490911.68,92975.57,002358,92975.70,490911.01
同德化工,200083.58,32727.09,002360,40177.42,162980.91
神剑股份,579180.30,80912.30,002361,95103.50,492755.90
汉王科技,528266.49,20759.39,002362,24445.46,448610.49
隆基机械,308775.11,41575.82,002363,41782.83,307245.29
中恒电气,852673.78,55810.38,002364,56356.50,844410.99
永安药业,312658.13,24556.01,002365,29468.25,260539.27
融发核电,1027983.19,125646.44,002366,208093.76,620693.41
康力电梯,570333.34,52668.05,002367,79878.62,376049.86
太极股份,1520684.34,62021.65,002368,62323.13,1513328.22
卓翼科技,529537.17,56597.33,002369,56695.63,528619.11
亚太药业,236376.61,74566.75,002370,74566.75,236376.61
北方华创,23549118.28,53371.41,002371,53417.53,23528784.07
伟星新材,1896117.24,147085.81,002372,159203.80,1751792.01
千方科技,1461674.10,137759.41,002373,158018.82,1274274.57
中锐股份,287580.46,108520.93,002374,108520.93,287580.46
亚厦股份,506518.68,132679.37,002375,133999.65,501528.02
新北洋,547129.72,78746.46,002376,81056.25,531538.57
国创高新,269399.61,87169.10,002377,91632.52,256277.17
章源钨业,949119.96,119508.96,002378,120141.77,944120.77
宏创控股,1105691.66,113637.38,002379,113637.38,1105691.66
科远智慧,597579.21,14175.19,002380,23999.16,352962.21
双箭股份,272875.79,32202.59,002381,41157.74,213503.20
蓝帆医疗,520685.76,99969.73,002382,100712.91,516843.48
合众思壮,684833.28,74036.03,002383,74036.03,684833.28
东山精密,4617908.41,138632.17,002384,170591.37,3752772.90
大北农,1775932.45,352407.79,002385,430007.86,1455444.17
天原股份,581836.24,130141.54,002386,130164.71,581732.67
维信诺,1250027.40,139487.90,002387,139667.87,1248416.67
ST新亚,187426.02,50652.86,002388,51069.76,185895.98
航天彩虹,2051803.99,99082.22,002389,99360.97,2046047.74
信邦制药,682292.01,185230.51,002390,194385.19,650159.08
长青股份,354027.94,46412.08,002391,64959.26,252945.84
北京利尔,842867.51,114388.14,002392,119049.08,809868.02
力生制药,435521.45,25032.46,002393,25770.50,423048.59
联发股份,262844.40,32328.56,002394,32370.00,262507.91
双象股份,455955.30,26820.90,002395,26820.90,455955.30
星网锐捷,1170744.13,58328.03,002396,58860.94,1160144.47
梦洁股份,289391.42,61263.75,002397,74778.14,237090.71
垒知集团,334353.21,57936.80,002398,69802.34,277517.25
海普瑞,1614025.82,124720.17,002399,146729.62,1371921.87
省广集团,1309246.18,172616.46,002400,174333.71,1296349.63
中远海科,548582.62,37136.39,002401,37166.84,548133.18
和而泰,1918616.51,80628.62,002402,92508.03,1672237.68
爱仕达,491541.47,29716.15,002403,34063.86,428803.98
嘉欣丝绸,342751.54,45578.71,002404,56005.15,278941.70
四维图新,2004185.63,235585.12,002405,237181.73,1990694.28
远东传动,557161.74,60221.20,002406,73022.51,459487.78
多氟多,1408281.73,108055.08,002407,119043.26,1278291.63
齐翔腾达,1296335.85,272059.59,002408,284284.18,1240591.73
雅克科技,2641398.61,31852.27,002409,47592.77,1767801.25
广联达,2416794.57,158808.11,002410,165194.43,2323362.62
汉森制药,289340.00,49784.50,002412,50320.00,286260.88
雷科防务,644007.93,123850.17,002413,131698.96,605627.32
高德红外,3655750.11,339861.24,002414,427073.61,2909212.24
海康威视,26453113.20,910566.98,002415,923319.83,26087744.02
爱施德,1461113.25,122390.43,002416,123928.18,1442983.17
康盛股份,382966.80,113639.68,002418,113640.00,382965.71
天虹股份,631177.78,116871.24,002419,116884.78,631104.70
毅昌科技,248957.50,39498.30,002420,41150.00,238964.74
达实智能,701912.52,200669.18,002421,212058.16,664214.97
科伦药业,5455754.21,130587.47,002422,159805.34,4458256.33
中粮资本,2767230.80,230410.56,002423,230410.56,2767230.80
ST百灵,560436.96,121321.45,002424,139759.84,486499.02
ST凯文,226729.62,95606.09,002425,95666.51,226586.43
胜利精密,956137.88,340259.99,002426,340262.59,956130.57
尤夫股份,627720.68,98475.69,002427,98543.28,627290.12
云南锗业,1253337.28,65303.56,002428,65312.00,1253175.36
兆驰股份,2023542.45,452433.30,002429,452694.06,2022376.86
杭氧股份,2002350.87,97019.03,002430,98395.62,1974337.27
棕榈股份,371627.33,181281.63,002431,181281.63,371627.33
九安医疗,1778076.02,44574.22,002432,47314.42,1675099.13
万里扬,1038266.60,131134.11,002434,131260.00,1037270.77
兴森科技,2144102.00,150042.34,002436,168959.97,1904037.26
誉衡药业,550218.48,210137.21,002437,224578.97,514836.16
江苏神通,560321.36,46888.07,002438,50753.75,517644.26
启明星辰,1900656.23,72534.29,002439,121836.94,1131534.98
闰土股份,825015.93,94635.94,002440,112399.99,694627.82
众业达,481921.09,39907.97,002441,54454.36,353185.56
龙星科技,317078.60,48847.27,002442,50329.94,307737.81
